CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,Modalidade,UF,RegistroANS
17670901000193,CORPORE ADMINISTRADORA DE BENEFICIOS DA SAUDE LTDA,03,2024,11519165.0,Administradora de BenefÃ­cios,SP,418960
16926969000128,AMAZÔNIA PLANOS DE SAÚDE LTDA,03,2024,235.71,Medicina de Grupo,PA,419052
14946109000120,ASSOCIAÇÃO SÃO FRANCISCO VIDA,03,2024,152239.73,Medicina de Grupo,SP,419141
13785956000198,RAMED ADMINISTRADORA DE BENEFICIOS LTDA.,03,2024,12822.75,Administradora de BenefÃ­cios,SP,418196
11336728000105,ASSOCIAÇÃO SAÚDE RURAL ALEGRETE,03,2024,114758.73,Medicina de Grupo,RS,418218
12049486000131,ASSOCIAÇÃO PARANAENSE DE ASSISTÊNCIA À SAUDE DOS MEMBROS DO MINISTERIO PUBLICO DO PARANÁ,03,2024,14762.44,AutogestÃ£o,PR,418617
21205801000163,"CAIXA DE ASSISTÊNCIA À SAÚDE DOS TRABALHADORES NAS INDÚSTRIAS METALÚRGICAS, MECÂNICAS E DO MATERIAL ELÉTRICO DE BRUSQUE",03,2024,2430.16,AutogestÃ£o,SC,419851
11792899000149,PLATINUM ADMINISTRADORA DE BENEFICIOS,03,2024,111322.13,Administradora de BenefÃ­cios,DF,418986
14674151000130,BIORAL SISTEMA ODONTOLÓGICO LTDA.,03,2024,669516.29,Odontologia de Grupo,SP,419079
15323270000100,ASSOCIAÇÃO MAIS SAÚDE SANTA CASA DE SÃO JOÃO DA BOA VISTA,03,2024,17752.23,Medicina de Grupo,SP,419150
92827666000136,INSTITUIÇÃO BENEFICENTE CEL MASSOT - IBCM,03,2024,581606.5,AutogestÃ£o,RS,419427
19663787000108,SALUPLAN ADMINISTRADORA DE BENEFÍCIOS LTDA,03,2024,14170.08,Administradora de BenefÃ­cios,SP,419567
30460075000116,MÚTUA DOS MAGISTRADOS DO ESTADO DO RIO DE JANEIRO,03,2024,12737291.4,AutogestÃ£o,RJ,418650
03518900000113,INSTITUTO CURITIBA DE SAÚDE,03,2024,107359860.32,AutogestÃ£o,PR,419010
17698381000127,QUALICORP CLUBE DE SAÚDE ADMINISTRADORA DE BENEFÍCIOS LTDA.,03,2024,107599.5,Administradora de BenefÃ­cios,SP,419290
20961779000119,ASSOCIAÇÃO PLANO DE SAÚDE SANTA CASA DE VALINHOS,03,2024,341890.75,Medicina de Grupo,SP,419958
13816250000146,OPLAN SAÚDE OPERADORA DE PLANO DE SAÚDE LTDA,03,2024,14242.87,Medicina de Grupo,RJ,418226
12380335000161,BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.,03,2024,1280939.34,Administradora de BenefÃ­cios,SP,419869
15156097000101,UNIBEN ADMINISTRADORA DE BENEFÍCIOS LTDA,03,2024,7816484.71,Administradora de BenefÃ­cios,MG,418528
13746922000194,RESOLVE ADMINISTRADORA DE BENEFÍCIOS LTDA,03,2024,2682.55,Administradora de BenefÃ­cios,PI,418692
17048922000171,ODONTO PRIME S/S LTDA,03,2024,84043.36,Odontologia de Grupo,CE,418994
17827384000113,LANCERS ADMINISTRADORA DE BENEFÍCIOS DE SAÚDE LTDA.,03,2024,4905.77,Administradora de BenefÃ­cios,SP,419095
18321477000134,ASSOCIAÇÃO SANTA CASA SAÚDE DE SÃO JOSÉ DOS CAMPOS,03,2024,5033326.83,Medicina de Grupo,SP,419249
16692996000183,G2C ADMINISTRADORA DE BENEFICIOS LTDA - ME,03,2024,9467013.92,Administradora de BenefÃ­cios,RJ,419443
20160828000114,ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS DA ADMINISTRAÇÃO DIRETA DO GOVERNO DO ESTADO DO PARÁ - ASPARÁ,03,2024,5312.16,AutogestÃ£o,PA,419591
14095581000105,LIKE DENTAL PLANOS ODONTOLÓGICOS SS LTDA,03,2024,24295.75,Odontologia de Grupo,PR,418536
97553801000116,PLURAL GESTÃO EM PLANOS DE SAÚDE LTDA,03,2024,61440.38,Administradora de BenefÃ­cios,RJ,418552
27085968000114,CAIXA DE ASSISTÊNCIA AOS MEMBROS DA DEFENSORIA PÚBLICA DO ESTADO DO RIO DE JANEIRO,03,2024,5859.44,AutogestÃ£o,RJ,418820
19240452000179,BCI ADMINISTRADORA DE BENEFÍCIOS LTDA.,03,2024,838890.69,Administradora de BenefÃ­cios,SP,419257
14927215000167,ZURICH SANTANDER BRASIL ODONTO LTDA.,03,2024,885408.64,Odontologia de Grupo,SP,419354
17897995000138,PLADISA PLANOS DE SAÚDE SA,03,2024,1696196.41,Medicina de Grupo,SC,419486
12838821000180,FUNDAÇÃO FIAT SAÚDE E BEM ESTAR,03,2024,494219.84,AutogestÃ£o,MG,418285
15648898000186,LEXUS ADMINISTRADORA DE BENEFICIOS LTDA,03,2024,159742.4,Administradora de BenefÃ­cios,SP,418706
07611953000135,BEDOIS SERVIÇOS DE ADMINISTRAÇÃO DE BENEFÍCIOS LTDA.,03,2024,13008.45,Administradora de BenefÃ­cios,RJ,419125
15022430000181,ASSOCIAÇÃO DE SAÚDE DOS FORNECEDORES DE CANA DE PIRACICABA E REGIÃO,03,2024,61288.52,Medicina de Grupo,SP,418731
18275071000162,POSTAL SAÚDE CAIXA DE ASSISTÊNCIA E SAÚDE DOS EMPREGADOS DOS CORREIOS,03,2024,31092730.98,AutogestÃ£o,DF,419133
19679483000120,QV BENEFÍCIOS EM SAÚDE LTDA,03,2024,50143.91,Administradora de BenefÃ­cios,RJ,419389
20918393000124,OPERADORA DE PLANOS PRIVADOS DE SAÚDE - SANTA CASA SAÚDE LTDA,03,2024,619581.08,Medicina de Grupo,MS,419699
11867361000156,ASSOCIAÇÃO SAÚDE SÃO JOSÉ,03,2024,1920305.96,Medicina de Grupo,SC,418919
15131148000132,AMHA SAUDE S/A,03,2024,226651.09,Medicina de Grupo,SP,418587
25906728000108,COOPERATIVA DE TRABALHO ODONTOLOGICO - UNIODONTO ITAJUBÁ,03,2024,35522.1,Cooperativa odontolÃ³gica,MG,419028
19691730000104,MAIS SAUDE S/A,03,2024,41064.44,Medicina de Grupo,ES,419516
04911101000175,VIVENTERIS LTDA,03,2024,55192.0,Odontologia de Grupo,PR,414662
05029064000139,SAÚDE SANTA TEREZA LTDA.,03,2024,44662.72,Medicina de Grupo,SP,414930
06091170000105,UNIMED OS BANDEIRANTES COOPERATIVA DE TRABALHO MÉDICO,03,2024,622218.05,Cooperativa MÃ©dica,SP,415014
04299138000194,BIOVIDA SAÚDE LTDA.,03,2024,3463313.18,Medicina de Grupo,SP,415111
07154253000169,RODRIGUES LEIRA ODONTOLOGIA LTDA.,03,2024,770.39,Odontologia de Grupo,SP,415243
41369935000127,SAME-SERVIÇO DE ASSISTÊNCIA MÉDICA EMPRESARIAL LTDA.,03,2024,95926.54,Medicina de Grupo,MA,415901
04002216000147,SV SAUDE ADMINSTRADORES DE PLANO DE SAUDE LTDA,03,2024,109559.04,Medicina de Grupo,RJ,412252
03990914000135,ORALE ASSISTÊNCIA ODONTOLÓGICA LTDA,03,2024,7689.41,Odontologia de Grupo,BA,412996
04165719000133,GS PLANO GLOBAL DE SAÚDE LTDA,03,2024,142927.33,Medicina de Grupo,RJ,413160
92219070000153,SOCIEDADE PORTUGUESA DE BENEFICÊNCIA,03,2024,819498.92,Filantropia,RS,413372
16608812000154,SOCIEDADE BENEFICENTE DEZOITO DE JULHO,03,2024,12605.36,Medicina de Grupo,MG,413721
04859814000137,SAÚDE BRB - CAIXA DE ASSISTÊNCIA,03,2024,690.15,AutogestÃ£o,DF,414310
03230123000107,UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS,03,2024,73256.28,Cooperativa MÃ©dica,SP,414573
03011072000122,PLANO HOSPITAL SAMARITANO LTDA,03,2024,13296905.42,Medicina de Grupo,SP,411256
03849449000117,ASSOCIAÇÃO ASSISTENCIAL DE SAÚDE SUPLEMENTAR CRUZ AZUL SAÚDE,03,2024,107374.84,Medicina de Grupo,SP,411752
04212174000179,DENTAL MASTER LTDA - EPP,03,2024,2319007.25,Odontologia de Grupo,AL,413747
05011316000100,HBC SAÚDE LTDA.,03,2024,12736.2,Medicina de Grupo,SP,414352
04839091000104,FUNDO DE ASSISTÊNCIA À SAÚDE DOS FUNCIONÁRIOS DO BEC,03,2024,5333.09,AutogestÃ£o,CE,414689
03694367000140,AESP ODONTO ASSISTÊNCIA ODONTOLÓGICA S/S LTDA EPP,03,2024,4612335.76,Odontologia de Grupo,SP,413283
04222989000139,UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.,03,2024,1569532.78,Odontologia de Grupo,PB,413429
07270625000112,FEDERAÇÃO DAS COOP ODONTOLÓGICAS DO ESTADO DE SANTA CATARINA,03,2024,107189.28,Cooperativa odontolÃ³gica,SC,415626
