CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
423181,PENDENTE_ENRIQUECIMENTO,2T,2025,44000.7
423319,PENDENTE_ENRIQUECIMENTO,2T,2025,132926.26
423335,PENDENTE_ENRIQUECIMENTO,2T,2025,2550.0
423432,PENDENTE_ENRIQUECIMENTO,2T,2025,184286.19
423629,PENDENTE_ENRIQUECIMENTO,2T,2025,1003103.39
423700,PENDENTE_ENRIQUECIMENTO,2T,2025,10611.39
423858,PENDENTE_ENRIQUECIMENTO,2T,2025,0.01
423882,PENDENTE_ENRIQUECIMENTO,2T,2025,813.46
418960,PENDENTE_ENRIQUECIMENTO,2T,2025,1285243.7
419052,PENDENTE_ENRIQUECIMENTO,2T,2025,3681191.93
419524,PENDENTE_ENRIQUECIMENTO,2T,2025,9978.1
419753,PENDENTE_ENRIQUECIMENTO,2T,2025,109287.27
420093,PENDENTE_ENRIQUECIMENTO,2T,2025,1871073.55
421243,PENDENTE_ENRIQUECIMENTO,2T,2025,43074.0
421740,PENDENTE_ENRIQUECIMENTO,2T,2025,6892776.79
424145,PENDENTE_ENRIQUECIMENTO,2T,2025,815.67
421731,PENDENTE_ENRIQUECIMENTO,2T,2025,78526407.56
422088,PENDENTE_ENRIQUECIMENTO,2T,2025,162076.87
423173,PENDENTE_ENRIQUECIMENTO,2T,2025,4849526.14
423351,PENDENTE_ENRIQUECIMENTO,2T,2025,297247.1
423548,PENDENTE_ENRIQUECIMENTO,2T,2025,528759.28
419389,PENDENTE_ENRIQUECIMENTO,2T,2025,336893.51
419974,PENDENTE_ENRIQUECIMENTO,2T,2025,14011.93
420085,PENDENTE_ENRIQUECIMENTO,2T,2025,115643.92
421405,PENDENTE_ENRIQUECIMENTO,2T,2025,2831245.76
421642,PENDENTE_ENRIQUECIMENTO,2T,2025,46260.53
422401,PENDENTE_ENRIQUECIMENTO,2T,2025,72064.85
423017,PENDENTE_ENRIQUECIMENTO,2T,2025,3105.0
423327,PENDENTE_ENRIQUECIMENTO,2T,2025,51796.23
423661,PENDENTE_ENRIQUECIMENTO,2T,2025,48398098.43
424129,PENDENTE_ENRIQUECIMENTO,2T,2025,96899256.94
421006,PENDENTE_ENRIQUECIMENTO,2T,2025,31384721.19
421375,PENDENTE_ENRIQUECIMENTO,2T,2025,8396.04
423513,PENDENTE_ENRIQUECIMENTO,2T,2025,134780.8
423521,PENDENTE_ENRIQUECIMENTO,2T,2025,1.0
410128,PENDENTE_ENRIQUECIMENTO,2T,2025,37072.41
411868,PENDENTE_ENRIQUECIMENTO,2T,2025,12454.44
412635,PENDENTE_ENRIQUECIMENTO,2T,2025,13925898.14
413518,PENDENTE_ENRIQUECIMENTO,2T,2025,2152.5
414026,PENDENTE_ENRIQUECIMENTO,2T,2025,4255566.29
414352,PENDENTE_ENRIQUECIMENTO,2T,2025,7416730.64
414573,PENDENTE_ENRIQUECIMENTO,2T,2025,3200.46
417475,PENDENTE_ENRIQUECIMENTO,2T,2025,10947.45
417491,PENDENTE_ENRIQUECIMENTO,2T,2025,50050.54
417505,PENDENTE_ENRIQUECIMENTO,2T,2025,2699906.25
418803,PENDENTE_ENRIQUECIMENTO,2T,2025,1074713.87
417696,PENDENTE_ENRIQUECIMENTO,2T,2025,2267029.54
417815,PENDENTE_ENRIQUECIMENTO,2T,2025,20608.78
417831,PENDENTE_ENRIQUECIMENTO,2T,2025,18687.48
370975,PENDENTE_ENRIQUECIMENTO,2T,2025,8.77
381144,PENDENTE_ENRIQUECIMENTO,2T,2025,370167.8
382655,PENDENTE_ENRIQUECIMENTO,2T,2025,15216.94
386588,PENDENTE_ENRIQUECIMENTO,2T,2025,333150.97
393533,PENDENTE_ENRIQUECIMENTO,2T,2025,3320580.5
401081,PENDENTE_ENRIQUECIMENTO,2T,2025,2968168.32
407534,PENDENTE_ENRIQUECIMENTO,2T,2025,284479.96
418137,PENDENTE_ENRIQUECIMENTO,2T,2025,2555804.51
418170,PENDENTE_ENRIQUECIMENTO,2T,2025,2238583.79
418196,PENDENTE_ENRIQUECIMENTO,2T,2025,24756.23
408263,PENDENTE_ENRIQUECIMENTO,2T,2025,974253.35
409405,PENDENTE_ENRIQUECIMENTO,2T,2025,2356692.62
410888,PENDENTE_ENRIQUECIMENTO,2T,2025,338288.44
412295,PENDENTE_ENRIQUECIMENTO,2T,2025,38557.84
413267,PENDENTE_ENRIQUECIMENTO,2T,2025,1308600.49
413747,PENDENTE_ENRIQUECIMENTO,2T,2025,8145.39
416401,PENDENTE_ENRIQUECIMENTO,2T,2025,9684.21
416525,PENDENTE_ENRIQUECIMENTO,2T,2025,131267.52
417289,PENDENTE_ENRIQUECIMENTO,2T,2025,136256356.36
417297,PENDENTE_ENRIQUECIMENTO,2T,2025,122003.76
417301,PENDENTE_ENRIQUECIMENTO,2T,2025,21985353.39
417459,PENDENTE_ENRIQUECIMENTO,2T,2025,15190066.94
387185,PENDENTE_ENRIQUECIMENTO,2T,2025,18093056.52
402206,PENDENTE_ENRIQUECIMENTO,2T,2025,14075598.05
406481,PENDENTE_ENRIQUECIMENTO,2T,2025,22865497.63
418731,PENDENTE_ENRIQUECIMENTO,2T,2025,364326.56
418749,PENDENTE_ENRIQUECIMENTO,2T,2025,1236420.09
408093,PENDENTE_ENRIQUECIMENTO,2T,2025,2229920.12
409286,PENDENTE_ENRIQUECIMENTO,2T,2025,164.63
410110,PENDENTE_ENRIQUECIMENTO,2T,2025,30802023.21
411809,PENDENTE_ENRIQUECIMENTO,2T,2025,6184864.62
413160,PENDENTE_ENRIQUECIMENTO,2T,2025,3.38
413429,PENDENTE_ENRIQUECIMENTO,2T,2025,16021675.64
414310,PENDENTE_ENRIQUECIMENTO,2T,2025,139447.02
415774,PENDENTE_ENRIQUECIMENTO,2T,2025,10939.53
418617,PENDENTE_ENRIQUECIMENTO,2T,2025,22514377.41
418650,PENDENTE_ENRIQUECIMENTO,2T,2025,18321464.03
418692,PENDENTE_ENRIQUECIMENTO,2T,2025,2682.55
418706,PENDENTE_ENRIQUECIMENTO,2T,2025,79270.13
417131,PENDENTE_ENRIQUECIMENTO,2T,2025,3056773.68
417165,PENDENTE_ENRIQUECIMENTO,2T,2025,51105.23
417173,PENDENTE_ENRIQUECIMENTO,2T,2025,422549546.2
417211,PENDENTE_ENRIQUECIMENTO,2T,2025,38754788.74
417220,PENDENTE_ENRIQUECIMENTO,2T,2025,5127.01
378216,PENDENTE_ENRIQUECIMENTO,2T,2025,1065.0
380661,PENDENTE_ENRIQUECIMENTO,2T,2025,1574301.95
390259,PENDENTE_ENRIQUECIMENTO,2T,2025,5888329.2
393321,PENDENTE_ENRIQUECIMENTO,2T,2025,104787592.91
397245,PENDENTE_ENRIQUECIMENTO,2T,2025,69987.23
402001,PENDENTE_ENRIQUECIMENTO,2T,2025,305137.99
406813,PENDENTE_ENRIQUECIMENTO,2T,2025,2536087.85
407224,PENDENTE_ENRIQUECIMENTO,2T,2025,2568678.54
417122,PENDENTE_ENRIQUECIMENTO,2T,2025,2609649.23
410624,PENDENTE_ENRIQUECIMENTO,2T,2025,67537.96
412252,PENDENTE_ENRIQUECIMENTO,2T,2025,49875.14
418595,PENDENTE_ENRIQUECIMENTO,2T,2025,575198.56
370592,PENDENTE_ENRIQUECIMENTO,2T,2025,930854.24
389854,PENDENTE_ENRIQUECIMENTO,2T,2025,179021.84
404241,PENDENTE_ENRIQUECIMENTO,2T,2025,20254.87
413721,PENDENTE_ENRIQUECIMENTO,2T,2025,588641.85
417751,PENDENTE_ENRIQUECIMENTO,2T,2025,63630.16
333689,PENDENTE_ENRIQUECIMENTO,2T,2025,31242031.54
334154,PENDENTE_ENRIQUECIMENTO,2T,2025,380212.31
334511,PENDENTE_ENRIQUECIMENTO,2T,2025,1621.89
334847,PENDENTE_ENRIQUECIMENTO,2T,2025,14445.34
335215,PENDENTE_ENRIQUECIMENTO,2T,2025,233261.23
335479,PENDENTE_ENRIQUECIMENTO,2T,2025,254795557.66
335541,PENDENTE_ENRIQUECIMENTO,2T,2025,2204853.35
335614,PENDENTE_ENRIQUECIMENTO,2T,2025,1480395.73
335690,PENDENTE_ENRIQUECIMENTO,2T,2025,35873.59
336106,PENDENTE_ENRIQUECIMENTO,2T,2025,2920748.12
336831,PENDENTE_ENRIQUECIMENTO,2T,2025,78121161.97
337374,PENDENTE_ENRIQUECIMENTO,2T,2025,3405313.62
337561,PENDENTE_ENRIQUECIMENTO,2T,2025,35183.6
342157,PENDENTE_ENRIQUECIMENTO,2T,2025,63485.63
342343,PENDENTE_ENRIQUECIMENTO,2T,2025,57985731.33
343684,PENDENTE_ENRIQUECIMENTO,2T,2025,1775693.31
343722,PENDENTE_ENRIQUECIMENTO,2T,2025,11001285.15
343731,PENDENTE_ENRIQUECIMENTO,2T,2025,3054644.2
343765,PENDENTE_ENRIQUECIMENTO,2T,2025,151678.51
345598,PENDENTE_ENRIQUECIMENTO,2T,2025,309501.23
345709,PENDENTE_ENRIQUECIMENTO,2T,2025,389099.03
343889,PENDENTE_ENRIQUECIMENTO,2T,2025,71610942.31
344141,PENDENTE_ENRIQUECIMENTO,2T,2025,4535123.63
344184,PENDENTE_ENRIQUECIMENTO,2T,2025,107773.72
344362,PENDENTE_ENRIQUECIMENTO,2T,2025,935356.1
323004,PENDENTE_ENRIQUECIMENTO,2T,2025,1642.95
323268,PENDENTE_ENRIQUECIMENTO,2T,2025,443992.65
323926,PENDENTE_ENRIQUECIMENTO,2T,2025,1474897.79
323993,PENDENTE_ENRIQUECIMENTO,2T,2025,4551734.78
324175,PENDENTE_ENRIQUECIMENTO,2T,2025,17763.98
324213,PENDENTE_ENRIQUECIMENTO,2T,2025,254601.11
324361,PENDENTE_ENRIQUECIMENTO,2T,2025,1826519.22
324566,PENDENTE_ENRIQUECIMENTO,2T,2025,2903591.6
325571,PENDENTE_ENRIQUECIMENTO,2T,2025,713762.22
326305,PENDENTE_ENRIQUECIMENTO,2T,2025,94425354.91
326755,PENDENTE_ENRIQUECIMENTO,2T,2025,1697839.56
327352,PENDENTE_ENRIQUECIMENTO,2T,2025,297626.51
327468,PENDENTE_ENRIQUECIMENTO,2T,2025,229584.06
327689,PENDENTE_ENRIQUECIMENTO,2T,2025,1028648.91
328308,PENDENTE_ENRIQUECIMENTO,2T,2025,926018.35
328537,PENDENTE_ENRIQUECIMENTO,2T,2025,4585358.82
329355,PENDENTE_ENRIQUECIMENTO,2T,2025,22404.96
330108,PENDENTE_ENRIQUECIMENTO,2T,2025,75752607.33
330281,PENDENTE_ENRIQUECIMENTO,2T,2025,109065.01
331104,PENDENTE_ENRIQUECIMENTO,2T,2025,962.67
331651,PENDENTE_ENRIQUECIMENTO,2T,2025,2017926.82
331872,PENDENTE_ENRIQUECIMENTO,2T,2025,442562.84
333051,PENDENTE_ENRIQUECIMENTO,2T,2025,11046234.45
334561,PENDENTE_ENRIQUECIMENTO,2T,2025,20072145.15
336858,PENDENTE_ENRIQUECIMENTO,2T,2025,3145749.32
344397,PENDENTE_ENRIQUECIMENTO,2T,2025,7958142.68
344451,PENDENTE_ENRIQUECIMENTO,2T,2025,36251.52
344729,PENDENTE_ENRIQUECIMENTO,2T,2025,4061722.24
344788,PENDENTE_ENRIQUECIMENTO,2T,2025,73806.63
324159,PENDENTE_ENRIQUECIMENTO,2T,2025,13.28
324299,PENDENTE_ENRIQUECIMENTO,2T,2025,20008813.53
325082,PENDENTE_ENRIQUECIMENTO,2T,2025,6740037.28
325236,PENDENTE_ENRIQUECIMENTO,2T,2025,62070029.66
329665,PENDENTE_ENRIQUECIMENTO,2T,2025,12330.39
333239,PENDENTE_ENRIQUECIMENTO,2T,2025,1106860.2
333875,PENDENTE_ENRIQUECIMENTO,2T,2025,145240149.49
337188,PENDENTE_ENRIQUECIMENTO,2T,2025,1624030.55
342033,PENDENTE_ENRIQUECIMENTO,2T,2025,3787754.66
342131,PENDENTE_ENRIQUECIMENTO,2T,2025,309791.04
343056,PENDENTE_ENRIQUECIMENTO,2T,2025,4425815.56
343064,PENDENTE_ENRIQUECIMENTO,2T,2025,404596.34
343129,PENDENTE_ENRIQUECIMENTO,2T,2025,5464.84
343153,PENDENTE_ENRIQUECIMENTO,2T,2025,14977615.94
343269,PENDENTE_ENRIQUECIMENTO,2T,2025,1796649.31
343404,PENDENTE_ENRIQUECIMENTO,2T,2025,2815852.72
344800,PENDENTE_ENRIQUECIMENTO,2T,2025,4833086.12
344885,PENDENTE_ENRIQUECIMENTO,2T,2025,3679394.16
343463,PENDENTE_ENRIQUECIMENTO,2T,2025,24867191.27
343676,PENDENTE_ENRIQUECIMENTO,2T,2025,49157325.88
323080,PENDENTE_ENRIQUECIMENTO,2T,2025,5164412.43
324345,PENDENTE_ENRIQUECIMENTO,2T,2025,5487297.93
324523,PENDENTE_ENRIQUECIMENTO,2T,2025,12478.11
325031,PENDENTE_ENRIQUECIMENTO,2T,2025,118958.14
325465,PENDENTE_ENRIQUECIMENTO,2T,2025,14603.95
326500,PENDENTE_ENRIQUECIMENTO,2T,2025,1735430.12
327417,PENDENTE_ENRIQUECIMENTO,2T,2025,132506.93
328294,PENDENTE_ENRIQUECIMENTO,2T,2025,454714.72
328375,PENDENTE_ENRIQUECIMENTO,2T,2025,57047.2
330892,PENDENTE_ENRIQUECIMENTO,2T,2025,1245675.66
331341,PENDENTE_ENRIQUECIMENTO,2T,2025,7229514.06
343331,PENDENTE_ENRIQUECIMENTO,2T,2025,45252924.06
344915,PENDENTE_ENRIQUECIMENTO,2T,2025,26180.12
345091,PENDENTE_ENRIQUECIMENTO,2T,2025,53683.48
345458,PENDENTE_ENRIQUECIMENTO,2T,2025,2566142.73
353264,PENDENTE_ENRIQUECIMENTO,2T,2025,8647.18
354295,PENDENTE_ENRIQUECIMENTO,2T,2025,6543502.75
354511,PENDENTE_ENRIQUECIMENTO,2T,2025,1582483.8
355593,PENDENTE_ENRIQUECIMENTO,2T,2025,373453.03
355721,PENDENTE_ENRIQUECIMENTO,2T,2025,2366393.04
357715,PENDENTE_ENRIQUECIMENTO,2T,2025,1089754.67
358096,PENDENTE_ENRIQUECIMENTO,2T,2025,2171574.86
361615,PENDENTE_ENRIQUECIMENTO,2T,2025,1761377.32
367087,PENDENTE_ENRIQUECIMENTO,2T,2025,4498893.7
347507,PENDENTE_ENRIQUECIMENTO,2T,2025,6819037.91
360414,PENDENTE_ENRIQUECIMENTO,2T,2025,78515.58
367397,PENDENTE_ENRIQUECIMENTO,2T,2025,236770831.28
367613,PENDENTE_ENRIQUECIMENTO,2T,2025,206886.01
368148,PENDENTE_ENRIQUECIMENTO,2T,2025,64773.42
368253,PENDENTE_ENRIQUECIMENTO,2T,2025,36813718.47
368555,PENDENTE_ENRIQUECIMENTO,2T,2025,100127.4
346276,PENDENTE_ENRIQUECIMENTO,2T,2025,9681390.25
347736,PENDENTE_ENRIQUECIMENTO,2T,2025,159543.63
350770,PENDENTE_ENRIQUECIMENTO,2T,2025,322.65
351407,PENDENTE_ENRIQUECIMENTO,2T,2025,2939743.3
352314,PENDENTE_ENRIQUECIMENTO,2T,2025,4068461.69
354996,PENDENTE_ENRIQUECIMENTO,2T,2025,9934.6
356123,PENDENTE_ENRIQUECIMENTO,2T,2025,110703868.53
356476,PENDENTE_ENRIQUECIMENTO,2T,2025,14526.14
358436,PENDENTE_ENRIQUECIMENTO,2T,2025,207645.19
359017,PENDENTE_ENRIQUECIMENTO,2T,2025,4780798.3
359289,PENDENTE_ENRIQUECIMENTO,2T,2025,133904772.0
362832,PENDENTE_ENRIQUECIMENTO,2T,2025,2017.02
363189,PENDENTE_ENRIQUECIMENTO,2T,2025,2840.68
347825,PENDENTE_ENRIQUECIMENTO,2T,2025,7092939.26
348261,PENDENTE_ENRIQUECIMENTO,2T,2025,1878790.29
351202,PENDENTE_ENRIQUECIMENTO,2T,2025,368804.48
352543,PENDENTE_ENRIQUECIMENTO,2T,2025,42710520.4
353698,PENDENTE_ENRIQUECIMENTO,2T,2025,92020.11
364860,PENDENTE_ENRIQUECIMENTO,2T,2025,6651397.78
315583,PENDENTE_ENRIQUECIMENTO,2T,2025,14181241.27
316849,PENDENTE_ENRIQUECIMENTO,2T,2025,3967.35
318035,PENDENTE_ENRIQUECIMENTO,2T,2025,617227.12
318213,PENDENTE_ENRIQUECIMENTO,2T,2025,46518.69
318299,PENDENTE_ENRIQUECIMENTO,2T,2025,328268624.28
318388,PENDENTE_ENRIQUECIMENTO,2T,2025,274722.43
309028,PENDENTE_ENRIQUECIMENTO,2T,2025,64768527.45
333662,PENDENTE_ENRIQUECIMENTO,2T,2025,12888983.25
334243,PENDENTE_ENRIQUECIMENTO,2T,2025,246948.35
335100,PENDENTE_ENRIQUECIMENTO,2T,2025,39484.49
336017,PENDENTE_ENRIQUECIMENTO,2T,2025,3980374.95
337498,PENDENTE_ENRIQUECIMENTO,2T,2025,203897.41
340782,PENDENTE_ENRIQUECIMENTO,2T,2025,6540288.77
340952,PENDENTE_ENRIQUECIMENTO,2T,2025,12970.64
341941,PENDENTE_ENRIQUECIMENTO,2T,2025,22703956.13
342084,PENDENTE_ENRIQUECIMENTO,2T,2025,26031878.88
345318,PENDENTE_ENRIQUECIMENTO,2T,2025,33247.31
342955,PENDENTE_ENRIQUECIMENTO,2T,2025,4553732.21
322890,PENDENTE_ENRIQUECIMENTO,2T,2025,1160555.96
323357,PENDENTE_ENRIQUECIMENTO,2T,2025,167086.47
324493,PENDENTE_ENRIQUECIMENTO,2T,2025,1426129.4
327638,PENDENTE_ENRIQUECIMENTO,2T,2025,359581.58
329339,PENDENTE_ENRIQUECIMENTO,2T,2025,8245.53
330264,PENDENTE_ENRIQUECIMENTO,2T,2025,5925654.76
333867,PENDENTE_ENRIQUECIMENTO,2T,2025,140666.84
335258,PENDENTE_ENRIQUECIMENTO,2T,2025,10909827.91
335592,PENDENTE_ENRIQUECIMENTO,2T,2025,37562134.69
336467,PENDENTE_ENRIQUECIMENTO,2T,2025,318731.37
339679,PENDENTE_ENRIQUECIMENTO,2T,2025,3180.44
339954,PENDENTE_ENRIQUECIMENTO,2T,2025,2129940.91
340251,PENDENTE_ENRIQUECIMENTO,2T,2025,773138.39
342203,PENDENTE_ENRIQUECIMENTO,2T,2025,87633.01
323942,PENDENTE_ENRIQUECIMENTO,2T,2025,136602.85
327328,PENDENTE_ENRIQUECIMENTO,2T,2025,8579.32
329886,PENDENTE_ENRIQUECIMENTO,2T,2025,1316923.59
330809,PENDENTE_ENRIQUECIMENTO,2T,2025,49259498.86
340162,PENDENTE_ENRIQUECIMENTO,2T,2025,652563.91
352683,PENDENTE_ENRIQUECIMENTO,2T,2025,13711018.42
353353,PENDENTE_ENRIQUECIMENTO,2T,2025,487609.91
354562,PENDENTE_ENRIQUECIMENTO,2T,2025,659616.11
355151,PENDENTE_ENRIQUECIMENTO,2T,2025,1051483.66
358339,PENDENTE_ENRIQUECIMENTO,2T,2025,15892.11
359122,PENDENTE_ENRIQUECIMENTO,2T,2025,77697.98
361569,PENDENTE_ENRIQUECIMENTO,2T,2025,8538.9
365530,PENDENTE_ENRIQUECIMENTO,2T,2025,308318.71
365645,PENDENTE_ENRIQUECIMENTO,2T,2025,75231.25
365785,PENDENTE_ENRIQUECIMENTO,2T,2025,1724.1
367095,PENDENTE_ENRIQUECIMENTO,2T,2025,6262710.58
349534,PENDENTE_ENRIQUECIMENTO,2T,2025,1946418.14
350371,PENDENTE_ENRIQUECIMENTO,2T,2025,2872792.82
354678,PENDENTE_ENRIQUECIMENTO,2T,2025,356836.01
362140,PENDENTE_ENRIQUECIMENTO,2T,2025,2755.77
363286,PENDENTE_ENRIQUECIMENTO,2T,2025,1489782.13
363391,PENDENTE_ENRIQUECIMENTO,2T,2025,627647.87
363855,PENDENTE_ENRIQUECIMENTO,2T,2025,54713245.1
346951,PENDENTE_ENRIQUECIMENTO,2T,2025,263659.07
364070,PENDENTE_ENRIQUECIMENTO,2T,2025,40920.51
364312,PENDENTE_ENRIQUECIMENTO,2T,2025,2659017.55
364584,PENDENTE_ENRIQUECIMENTO,2T,2025,124930.37
364592,PENDENTE_ENRIQUECIMENTO,2T,2025,1569485.71
356417,PENDENTE_ENRIQUECIMENTO,2T,2025,849186.58
346004,PENDENTE_ENRIQUECIMENTO,2T,2025,15965516.31
347604,PENDENTE_ENRIQUECIMENTO,2T,2025,1317099.84
347795,PENDENTE_ENRIQUECIMENTO,2T,2025,933794.98
350249,PENDENTE_ENRIQUECIMENTO,2T,2025,39459076.44
368920,PENDENTE_ENRIQUECIMENTO,2T,2025,1426366.57
365238,PENDENTE_ENRIQUECIMENTO,2T,2025,43434200.19
335517,PENDENTE_ENRIQUECIMENTO,2T,2025,7903.0
335789,PENDENTE_ENRIQUECIMENTO,2T,2025,17402853.42
338648,PENDENTE_ENRIQUECIMENTO,2T,2025,103939964.63
341819,PENDENTE_ENRIQUECIMENTO,2T,2025,127672.12
323055,PENDENTE_ENRIQUECIMENTO,2T,2025,34.96
324477,PENDENTE_ENRIQUECIMENTO,2T,2025,35918.66
326861,PENDENTE_ENRIQUECIMENTO,2T,2025,225339959.28
327557,PENDENTE_ENRIQUECIMENTO,2T,2025,1.7
328031,PENDENTE_ENRIQUECIMENTO,2T,2025,565784.94
330566,PENDENTE_ENRIQUECIMENTO,2T,2025,5165719.13
331988,PENDENTE_ENRIQUECIMENTO,2T,2025,143.51
333808,PENDENTE_ENRIQUECIMENTO,2T,2025,64192.02
335754,PENDENTE_ENRIQUECIMENTO,2T,2025,273617.66
337871,PENDENTE_ENRIQUECIMENTO,2T,2025,318486.78
338346,PENDENTE_ENRIQUECIMENTO,2T,2025,163484.55
339458,PENDENTE_ENRIQUECIMENTO,2T,2025,5826557.64
342556,PENDENTE_ENRIQUECIMENTO,2T,2025,4102770.81
342611,PENDENTE_ENRIQUECIMENTO,2T,2025,7993966.2
342807,PENDENTE_ENRIQUECIMENTO,2T,2025,4526723.01
330116,PENDENTE_ENRIQUECIMENTO,2T,2025,162224748.52
331317,PENDENTE_ENRIQUECIMENTO,2T,2025,20071.49
335657,PENDENTE_ENRIQUECIMENTO,2T,2025,23567.08
337668,PENDENTE_ENRIQUECIMENTO,2T,2025,334807638.71
342386,PENDENTE_ENRIQUECIMENTO,2T,2025,181404.18
369292,PENDENTE_ENRIQUECIMENTO,2T,2025,3861284.91
369411,PENDENTE_ENRIQUECIMENTO,2T,2025,2554221.07
366561,PENDENTE_ENRIQUECIMENTO,2T,2025,5714063.9
422053,PENDENTE_ENRIQUECIMENTO,2T,2025,0.17
423921,PENDENTE_ENRIQUECIMENTO,2T,2025,376.33
424161,PENDENTE_ENRIQUECIMENTO,2T,2025,19679.4
424170,PENDENTE_ENRIQUECIMENTO,2T,2025,508.02
424196,PENDENTE_ENRIQUECIMENTO,2T,2025,1.0
424234,PENDENTE_ENRIQUECIMENTO,2T,2025,25471.69
424421,PENDENTE_ENRIQUECIMENTO,2T,2025,659197.48
419095,PENDENTE_ENRIQUECIMENTO,2T,2025,11335977.7
419427,PENDENTE_ENRIQUECIMENTO,2T,2025,6844.79
419907,PENDENTE_ENRIQUECIMENTO,2T,2025,1529493.46
420701,PENDENTE_ENRIQUECIMENTO,2T,2025,3081259.14
420930,PENDENTE_ENRIQUECIMENTO,2T,2025,527939.43
421359,PENDENTE_ENRIQUECIMENTO,2T,2025,9203601.46
421561,PENDENTE_ENRIQUECIMENTO,2T,2025,92.9
423939,PENDENTE_ENRIQUECIMENTO,2T,2025,2.0
424013,PENDENTE_ENRIQUECIMENTO,2T,2025,143191.7
424285,PENDENTE_ENRIQUECIMENTO,2T,2025,600058.65
424439,PENDENTE_ENRIQUECIMENTO,2T,2025,5702.66
422592,PENDENTE_ENRIQUECIMENTO,2T,2025,251043.82
422754,PENDENTE_ENRIQUECIMENTO,2T,2025,418223.88
423785,PENDENTE_ENRIQUECIMENTO,2T,2025,2303564.53
418994,PENDENTE_ENRIQUECIMENTO,2T,2025,41601.96
419869,PENDENTE_ENRIQUECIMENTO,2T,2025,2608821.75
422860,PENDENTE_ENRIQUECIMENTO,2T,2025,38779.39
423831,PENDENTE_ENRIQUECIMENTO,2T,2025,2.0
344800,PENDENTE_ENRIQUECIMENTO,3T,2025,292715635.6
344915,PENDENTE_ENRIQUECIMENTO,3T,2025,50521.66
345458,PENDENTE_ENRIQUECIMENTO,3T,2025,323968.64
345709,PENDENTE_ENRIQUECIMENTO,3T,2025,1335975.75
345776,PENDENTE_ENRIQUECIMENTO,3T,2025,14343821.4
346926,PENDENTE_ENRIQUECIMENTO,3T,2025,61599504.67
347507,PENDENTE_ENRIQUECIMENTO,3T,2025,215005674.49
347736,PENDENTE_ENRIQUECIMENTO,3T,2025,39165255.18
348082,PENDENTE_ENRIQUECIMENTO,3T,2025,2436303.36
348244,PENDENTE_ENRIQUECIMENTO,3T,2025,65.4
348295,PENDENTE_ENRIQUECIMENTO,3T,2025,5524417.95
324566,PENDENTE_ENRIQUECIMENTO,3T,2025,228704.89
325031,PENDENTE_ENRIQUECIMENTO,3T,2025,883043.64
325236,PENDENTE_ENRIQUECIMENTO,3T,2025,330989.44
325571,PENDENTE_ENRIQUECIMENTO,3T,2025,1418062.37
326305,PENDENTE_ENRIQUECIMENTO,3T,2025,27834669.98
326861,PENDENTE_ENRIQUECIMENTO,3T,2025,393807.71
327352,PENDENTE_ENRIQUECIMENTO,3T,2025,2156896.59
327557,PENDENTE_ENRIQUECIMENTO,3T,2025,1046291.18
327689,PENDENTE_ENRIQUECIMENTO,3T,2025,892002.37
328308,PENDENTE_ENRIQUECIMENTO,3T,2025,52959.06
329339,PENDENTE_ENRIQUECIMENTO,3T,2025,1277236.11
329886,PENDENTE_ENRIQUECIMENTO,3T,2025,286237.09
330116,PENDENTE_ENRIQUECIMENTO,3T,2025,32275.84
330566,PENDENTE_ENRIQUECIMENTO,3T,2025,5605756.16
331317,PENDENTE_ENRIQUECIMENTO,3T,2025,3633.48
331872,PENDENTE_ENRIQUECIMENTO,3T,2025,9579671.3
333239,PENDENTE_ENRIQUECIMENTO,3T,2025,5782.14
333689,PENDENTE_ENRIQUECIMENTO,3T,2025,1032762.39
334154,PENDENTE_ENRIQUECIMENTO,3T,2025,878038.81
334511,PENDENTE_ENRIQUECIMENTO,3T,2025,175890.04
334561,PENDENTE_ENRIQUECIMENTO,3T,2025,20052928.38
334847,PENDENTE_ENRIQUECIMENTO,3T,2025,484934.59
335479,PENDENTE_ENRIQUECIMENTO,3T,2025,270961.33
335541,PENDENTE_ENRIQUECIMENTO,3T,2025,7084178.8
335614,PENDENTE_ENRIQUECIMENTO,3T,2025,10307744.95
335690,PENDENTE_ENRIQUECIMENTO,3T,2025,62076.12
336106,PENDENTE_ENRIQUECIMENTO,3T,2025,2783727.07
336831,PENDENTE_ENRIQUECIMENTO,3T,2025,237205337.51
337188,PENDENTE_ENRIQUECIMENTO,3T,2025,6169860.77
337561,PENDENTE_ENRIQUECIMENTO,3T,2025,94379.38
337871,PENDENTE_ENRIQUECIMENTO,3T,2025,1201350.43
338648,PENDENTE_ENRIQUECIMENTO,3T,2025,539.38
339679,PENDENTE_ENRIQUECIMENTO,3T,2025,130852.88
340952,PENDENTE_ENRIQUECIMENTO,3T,2025,8106.62
342033,PENDENTE_ENRIQUECIMENTO,3T,2025,13427359.31
342084,PENDENTE_ENRIQUECIMENTO,3T,2025,1186263.95
342203,PENDENTE_ENRIQUECIMENTO,3T,2025,54546.38
342386,PENDENTE_ENRIQUECIMENTO,3T,2025,12057.04
342807,PENDENTE_ENRIQUECIMENTO,3T,2025,4625919.21
343064,PENDENTE_ENRIQUECIMENTO,3T,2025,73862859.22
343269,PENDENTE_ENRIQUECIMENTO,3T,2025,1552084.03
